,timestamp,month,year,day,time_period,date_uuid
11548,21:42:22,11,1992.0,24,Evening,13dbd284-7211-4928-bf5b-7d49ad2e62dc
11549,16:06:00,12,1992.0,12,Midday,2e2fd9e0-7eb6-4c8a-b035-f2391a442be3
11550,08:39:21,6,2010.0,18,Morning,e3e70dd2-e6b2-4984-8d40-16095f96d693
11551,22:54:26,5,2000.0,5,Evening,c8d036b2-dc9f-4e79-9bc2-502edd64c9b9
11552,06:47:45,9,2014.0,19,Morning,9e32a178-d3ec-43ef-b654-4293feadb116
11553,15:04:55,11,2018.0,25,Midday,3707e304-d6e1-4fae-8645-ecbc2cc6382e
11554,15:24:37,1,2022.0,22,Midday,5c8df084-210e-4618-a7a7-e62758f2e4fa
11555,19:35:34,9,2017.0,4,Evening,3844566e-b707-425b-9b16-ba798fcc9b7f
11556,18:48:36,7,1996.0,5,Evening,af1c9158-3dc2-4379-aeba-c271a28237c4
11557,22:29:02,9,2014.0,28,Evening,7e6fde68-7336-4353-966a-fc673c7cda7e
11558,03:46:46,3,2017.0,4,Late_Hours,6b8ef4f0-c209-4beb-8ee2-651b5f8b004b
11559,22:36:57,5,1997.0,19,Evening,9de972ab-7a40-429c-8195-54897e409f3e
11560,21:31:04,2,2009.0,2,Evening,0a257eb3-af28-4e3b-9fa2-86dbb52a5a81
11561,20:17:24,12,2021.0,17,Evening,fc7adc49-ae27-4e26-aebe-ebfe1ed2277c
11562,17:21:38,8,2016.0,7,Midday,1f705e8f-3644-4e38-81f2-c541a54dc43c
11563,18:39:37,8,2012.0,26,Evening,60ad258b-c770-4f17-b4a3-21b9eb574c43
11564,22:05:23,12,2015.0,26,Evening,2e1d2d16-2011-4ba5-b25f-ef37f87bb16e
11565,15:20:33,11,1993.0,30,Midday,2237aa39-274a-4f01-968a-4f4b892a1d3e
11566,06:59:30,7,2001.0,28,Morning,3f43cbec-cdf8-41d3-b49d-98eaa27c7aac
11567,22:30:44,9,2004.0,9,Evening,ffa83506-ab79-4096-ac5b-655d08116af3
11568,22:38:28,7,1996.0,13,Evening,517b8180-0950-4ee8-8cb4-6370d0dc938c
11569,06:09:29,3,1995.0,28,Morning,9e791b7a-0520-4f63-b784-89d047272e55
11570,18:39:08,10,2020.0,9,Evening,15118f09-98c2-4d77-b5b0-9a6ab4a849ae
11571,11:22:39,5,2003.0,13,Morning,3cabe960-3b3e-40df-8937-6153185792e1
11572,19:34:29,5,2003.0,12,Evening,92d6ffb1-fb93-409e-967b-8789a8179a46
11573,21:23:27,8,1996.0,28,Evening,93e4c1ba-3b09-4091-ae0d-f6876ed5da23
11574,20:32:07,7,2010.0,23,Evening,a38b66f6-02f0-4007-9243-576590f0255c
11575,12:25:03,4,1996.0,17,Midday,3aa0bdf7-ce93-4447-b985-79a956312229
11576,18:53:08,12,2018.0,28,Evening,d6b719b4-de19-48e7-856c-723f26f2bbce
11577,19:41:20,7,1994.0,20,Evening,83590ed1-53a2-4b08-896a-bba745c3d2dd
11578,01:52:57,5,2012.0,14,Late_Hours,7ba4912e-0b92-46da-be38-5266ef3ce0ee
11579,18:02:29,8,2014.0,2,Evening,ca851436-d3ed-4987-81cb-8e632ac09ee1
11580,21:59:45,3,1998.0,17,Evening,9305d152-90a8-40ec-a4d9-6cabaf979903
11581,00:47:36,4,2022.0,9,Late_Hours,6fd8e12f-d855-43c1-83e7-a396d37d8bbc
11582,23:37:10,12,2017.0,21,Evening,b1f59c6e-9981-47db-b9a5-3fbe855b1cf8
11583,04:47:59,6,2001.0,27,Late_Hours,9dadfe9e-65be-4a52-a32f-c6f4ece227b5
11584,21:16:43,7,2017.0,5,Evening,ff1775e1-7fff-4de5-9e4f-58adea12598c
11585,12:00:33,1,2014.0,31,Midday,182633e0-95c4-449b-a3b4-b1edb1a96ab5
11586,19:11:06,6,2019.0,8,Evening,2b2bd279-8adc-4cd3-ae39-0f16b4fc0287
11587,20:44:02,10,2016.0,28,Evening,d1ffe057-a43e-4d9e-beef-cfc96332ff27
11588,07:44:45,7,2008.0,22,Morning,4380174e-fa3c-43f8-8296-976c78af4c34
11589,22:45:49,11,2011.0,2,Evening,7f9321ab-a363-40fa-afeb-d9a54864c921
11590,17:32:31,7,2001.0,12,Midday,074e33e3-44a0-4f30-bd61-a7ecc42759c9
11591,23:18:05,6,1993.0,21,Evening,a4e14a90-d50e-4bc0-acbf-be2f4c70fa20
11592,20:31:07,3,2015.0,23,Evening,d0acedf2-52c5-44fe-8d19-7ff2133974e9
11593,21:12:50,6,2012.0,25,Evening,b14b53a8-56ab-47e1-b882-6be33a4b91b6
11594,11:40:12,10,2003.0,25,Morning,1f32c56e-b79d-4dc1-b55f-ec10cef5def1
11595,13:51:39,3,2011.0,18,Midday,b808ec9a-33c3-459e-877c-d323d1bd10df
11596,22:25:23,3,1995.0,25,Evening,9b0f20c4-708f-4cca-a40d-90588a44118f
11597,22:12:12,6,2011.0,12,Evening,0df08a3c-06f9-462d-b52f-ca67ca57bc34
11598,20:26:25,9,2017.0,12,Evening,2deed8ca-5045-490e-975f-22a21527fdba
11599,21:56:01,1,2018.0,21,Evening,22844d3e-16e0-4ba4-8354-a0204450b724
11600,18:53:59,1,2005.0,28,Evening,32b2b305-c66c-49ff-83fe-3d89802cbe65
11601,19:58:40,8,2003.0,12,Evening,00702dba-9146-4b1e-80a5-7130b927450d
11602,21:46:47,8,2012.0,20,Evening,4d24af02-07b4-4592-ac1b-fb72140c28bc
11603,22:29:09,12,2000.0,16,Evening,799d42d8-1dc8-4aa1-9524-961fadd90baa
11604,19:51:49,12,2004.0,17,Evening,3cbb6183-b0a9-48b6-83f8-e5440ad48870
11605,21:03:16,5,2010.0,26,Evening,65cac96d-c078-4412-a040-a3c1f724ee9c
11606,20:53:31,4,2004.0,17,Evening,3221ef1b-e7cc-4291-90ba-62c9c21fafbf
11607,21:18:11,10,2017.0,22,Evening,c04dfa8f-20de-4870-a0ff-c3be32c9b233
11608,20:08:22,1,2018.0,23,Evening,a375b5f6-fccd-472a-850e-740f1a771a5f
11609,12:56:30,12,2006.0,16,Midday,d6ce95ab-0784-47a1-9180-348b1ec97bb3
11610,23:06:32,7,2010.0,31,Evening,ba47eb04-bb2f-4803-b944-6d0b13e9e67c
11611,20:19:17,1,2013.0,31,Evening,87999b59-611a-48f1-a160-fff53bb9117d
11612,23:13:17,11,2009.0,29,Evening,f52a1305-1d0c-4878-a8c5-5b1901f480c3
11613,13:22:19,2,2004.0,27,Midday,a1164a11-15d6-4a5b-b115-bfc832eeff8c
11614,09:55:16,12,2013.0,19,Morning,747bc9f8-27d0-4993-9731-960178412311
11615,13:14:26,10,2019.0,1,Midday,9e7ca304-4a89-49a7-b37b-e6afa723ddc7
11616,22:50:34,2,2000.0,29,Evening,6a0a1ebc-0a55-46c8-8030-1e98085c096b
11617,00:13:49,6,2020.0,18,Late_Hours,6019b04e-d414-4ed8-8809-a02f12415e27
11618,20:14:57,5,2005.0,4,Evening,503e4de9-1310-46fd-9c13-001cfdd304ce
11619,23:14:01,7,2016.0,12,Evening,36b853d8-e080-4ed4-b557-a6fe778b6bf3
11620,19:05:06,2,1994.0,15,Evening,fd903bc6-4031-44be-9ef7-ef556c8edc5d
11621,21:38:01,1,2018.0,20,Evening,b02349c3-d0d6-4ca0-b152-66e4305aa7b0
11622,23:45:18,9,2004.0,28,Evening,cbdd9e12-781e-4d5f-8cb6-9c9104dde2c9
11623,21:21:00,11,2011.0,14,Evening,e17c1501-d6ca-4285-a2c4-d0e9276d2609
11624,22:36:37,8,2016.0,22,Evening,7969ba4e-075a-41ea-a3f1-4ea22b44f96c
11625,20:10:30,8,1998.0,2,Evening,9eb452b8-9822-44b7-bbcc-d9aeb9519aed
11626,15:07:06,4,2014.0,3,Midday,9a3c3161-bfa0-4288-ab54-424d9f92017d
11627,19:08:47,7,2012.0,3,Evening,2a103079-a6fa-47db-943e-944403486dbb
11628,19:37:19,1,2004.0,9,Evening,b3f39127-7d2b-4a6d-b1cd-1afcdacf8831
11629,19:54:51,7,2003.0,19,Evening,f77e2106-e3e4-4f0d-a23c-65bc10a38ead
11630,21:05:13,5,1997.0,5,Evening,b03c792b-93c7-4a1e-8a80-909ac6805b82
11631,21:28:26,10,2007.0,13,Evening,4647399b-8983-4a80-8d5e-30018cb2091d
11632,19:32:39,5,2017.0,6,Evening,8c349a0d-a167-4ef6-9ed6-a3792b6f4cdd
11633,21:09:36,1,2011.0,2,Evening,0edd0d98-4867-4c89-902a-a2d5fe456fb3
11634,08:18:09,12,2017.0,23,Morning,62007606-cf76-4f5c-b55c-b3485b4f5bc8
11635,13:10:41,7,2002.0,6,Midday,322d2fbd-e61e-4641-81eb-b92a144a71cf
11636,07:32:54,5,2006.0,15,Morning,bff0bc8c-e588-4a09-b31f-67fccc5c3924
11637,10:36:20,4,2015.0,18,Morning,fa0ced40-e726-4c3e-b0eb-2e5a408c96f0
11638,18:18:35,6,2003.0,7,Evening,be19c8d8-d06c-4e08-8b27-c7bb013fd267
11639,22:13:49,11,2003.0,23,Evening,82418b0d-ce4a-46c4-b6d1-621a42f09601
11640,18:37:15,3,2007.0,14,Evening,1d15ecda-3d01-483a-ac89-47afec1e3ebf
11641,18:00:21,12,2003.0,20,Evening,de9597f7-6599-4320-8867-1da64480f2bb
11642,16:52:13,4,1998.0,18,Midday,8c80b95a-3f9f-4089-882c-08dc9bc17f9d
11643,19:09:22,10,1995.0,25,Evening,48566d78-6b4b-4136-864e-0361f028db0e
11644,11:02:20,1,2007.0,26,Morning,c4cd2f5a-f915-4730-9d5c-a74ce73146e8
11645,22:03:07,12,1995.0,24,Evening,83887258-b35b-4612-a874-6d747678d49e
11646,19:19:34,11,1996.0,17,Evening,6da21d2a-313a-41ee-8c1a-2568a14f74de
11647,23:32:17,5,2022.0,29,Evening,cf984610-52aa-4aaa-ae15-e1e281a0d965
11648,20:41:29,9,1999.0,15,Evening,3724d689-8225-477a-bf33-bac75ca0dcbd
11649,15:04:10,9,2006.0,22,Midday,951cf6cb-ca02-4421-a420-877a25d860c2
11650,07:18:38,10,2017.0,30,Morning,9ae1e077-99f3-459c-a2e4-e6e302666673
11651,20:32:06,10,1999.0,30,Evening,65397c83-27fc-43db-8716-7d00db9cd0b2
11652,21:53:31,1,2012.0,7,Evening,7796002e-e94e-4a26-9e42-69cfa214efe4
11653,07:49:13,5,1996.0,23,Morning,1fd698c5-c593-401f-89cb-5732f96c551d
11654,23:11:37,7,1997.0,5,Evening,e439231c-fe16-4433-940a-d2c54ef2d6bf
11655,22:56:13,3,2008.0,4,Evening,6250c77b-664e-46ea-9f35-f6723471d57d
11656,20:37:32,6,1998.0,10,Evening,a162645c-ae7d-40f6-846c-7677b301f46b
11657,14:51:13,9,2002.0,12,Midday,a920a87d-e63c-40ef-9b87-18967fe3e1e6
11658,18:49:26,1,1996.0,18,Evening,be2b3935-f9fb-49d6-ad1d-6fa59f6c68c7
11659,19:27:00,1,1999.0,23,Evening,04d757a7-4e47-4453-b9d2-901b2989d150
11660,14:25:24,3,1994.0,9,Midday,f4f9063c-685f-4d0f-976e-ab3f3426c5df
11661,23:52:30,3,2005.0,30,Evening,ce065826-0ae9-4559-b958-647fe763b73c
11662,14:08:42,10,2006.0,11,Midday,78f91e34-1657-4865-bcda-e11e8aa33968
11663,21:34:38,1,2019.0,14,Evening,d93c2a21-8dfe-4782-a64b-c440d228f6e0
11664,21:19:15,1,2003.0,20,Evening,bdcb85e4-624b-4e60-a8b5-ad53eaa34946
11665,18:03:49,2,1994.0,24,Evening,a29d0e05-bbef-40ba-9d17-98562190f0e1
11666,16:49:59,10,2021.0,9,Midday,96207180-79e3-4764-813d-c1897b18a877
11667,22:33:01,5,2016.0,10,Evening,d5a947b5-72d3-4ff9-87dc-48021f78cc42
11668,08:59:41,1,2007.0,10,Morning,576d10d4-fa13-4e22-a30d-4007a6eacdcd
11669,12:44:08,8,2010.0,15,Midday,3952e8d1-e928-4f37-8003-220e63dd3e30
11670,20:06:28,12,1992.0,1,Evening,b498a879-c246-4c9a-8c65-5985a0357537
11671,19:41:30,11,2017.0,12,Evening,5ef2ae2b-2f9b-43e4-8d08-1c7735b93a21
11672,21:48:13,7,1995.0,19,Evening,dcf98d64-6e66-448c-9f2c-37b9cd2de6ea
11673,04:33:13,8,1994.0,20,Late_Hours,8a5ed85e-c66e-4efd-b1d6-b872636dbfa2
11674,22:49:19,3,2011.0,11,Evening,82f54ced-7c00-48de-8c8c-12c31504f02b
11675,18:15:52,1,2010.0,27,Evening,30f38c64-535c-4365-b17f-c43bea941c76
11676,22:51:56,6,1999.0,3,Evening,fcf95a9a-7d00-4d40-a53e-05de0a84fc1d
11677,20:28:06,2,1999.0,4,Evening,3054ac21-468c-4890-b314-7aa7ba766906
11678,12:23:23,2,2007.0,13,Midday,e0902673-b312-4610-b950-59094fa9e86f
11679,13:49:52,11,2015.0,21,Midday,7905aa70-0d8a-4ef1-b7bc-f34e2ea24ca3
11680,20:42:14,6,2006.0,22,Evening,4c2ef0d7-b98d-48b2-a9a9-353332c69645
11681,14:19:56,3,1995.0,22,Midday,a5aa44b5-818c-4b41-b449-7639e210b036
11682,20:29:52,6,2019.0,9,Evening,d8a203a3-19a1-4611-8d95-e71a36271c4d
11683,19:12:30,7,2022.0,28,Evening,8c32f52c-b08d-45f7-816f-6681c3b5e5ad
11684,19:28:58,7,2020.0,9,Evening,c6441e42-8f97-46e5-b5d2-1ad4d6cd833e
11685,20:27:52,1,2004.0,16,Evening,41b376a8-7e0e-46bf-bbe4-4d446d9ba642
11686,08:48:23,3,1993.0,8,Morning,160346fb-8986-4140-8be3-b0c8d24ffb93
11687,20:23:58,4,2019.0,17,Evening,7133d416-3a86-4542-9f99-0f4effd2fb30
11688,21:19:35,3,2008.0,31,Evening,930b63c2-b84e-45e2-b688-90791cf1049c
11689,17:57:20,8,1993.0,2,Midday,55284c8c-4802-4f06-b5c2-4b17fa3a0f82
11690,23:48:09,11,2016.0,29,Evening,6f0d1e63-6800-420c-85e5-bd036d09ee27
11691,12:24:48,3,2020.0,25,Midday,1a7aa440-3670-4973-96f1-f7bc93716320
11692,18:25:37,7,2012.0,31,Evening,c8ce8653-89c2-44b6-b777-a4b3bc9c5242
11693,22:23:22,3,2018.0,10,Evening,d2ab6b85-a0f5-4e1b-b539-f8ab93dd0b06
11694,01:18:45,5,1994.0,20,Late_Hours,6680943c-dc27-49f9-a7d4-143ac9124bba
11695,19:05:27,2,2011.0,22,Evening,f3743a04-fbfe-4595-a71e-37342a6c3b3f
11696,20:31:34,11,1999.0,8,Evening,e6939fdf-a5f1-474a-8829-03f0ec410fac
11697,23:40:45,2,2005.0,2,Evening,5c6f8195-0890-4da5-9913-cd48318e106a
11698,23:20:04,4,2018.0,12,Evening,bdd79a2e-da10-44d2-9ddb-06242082c295
11699,23:17:49,10,2012.0,10,Evening,a5520b44-465e-4057-8317-2f9ca7a8f783
11700,20:13:53,3,2019.0,13,Evening,4572792a-9fb4-45d4-b6aa-1eb9b2805a66
11701,11:58:25,9,2001.0,12,Morning,103e7d78-471b-42b9-a004-91503e5ddaa6
11702,06:35:59,8,2016.0,16,Morning,998039d9-cb79-4c97-99c8-929b2bbaf466
11703,08:51:14,1,2000.0,3,Morning,f93466cc-f245-4474-8c01-99762d5a68c7
11704,19:59:18,7,2006.0,14,Evening,559b2456-d871-4260-94e6-5c57aef0dfc0
11705,22:14:08,10,1997.0,24,Evening,0d25aaa0-b188-4ad8-8c3b-1c5b631b1685
11706,13:09:41,8,1993.0,5,Midday,0e6dfc9b-960a-4f84-b78b-53dfe52ee956
11707,12:42:56,5,2003.0,5,Midday,f303d647-93c1-462d-831e-56c23c1db46a
11708,21:37:45,8,2015.0,3,Evening,1033afb1-e7d1-4ef3-b2c7-3c54e6e08774
11709,19:14:03,12,2014.0,22,Evening,5b49585f-7ef3-4fc8-8cca-8f811224d726
11710,21:09:14,11,2007.0,10,Evening,556e7382-0c58-48df-8aa0-c1599b9897cf
11711,23:01:12,9,1995.0,9,Evening,91676249-9b72-4a72-a27c-7495911a1a7d
11712,19:01:29,5,1996.0,14,Evening,a6f668ed-8e8e-4c7c-a872-26e69abff4e2
11713,22:25:40,2,2001.0,17,Evening,05d89cb9-d9ee-432a-94e3-09fd450056e3
11714,04:04:41,8,1993.0,1,Late_Hours,600c949c-534e-4e65-8cab-a45b3705cd22
11715,23:26:42,6,1993.0,16,Evening,24861b7f-a91a-4d3b-a82b-5dccdd15e820
11716,22:17:51,5,1995.0,11,Evening,4c720e20-4086-448d-b951-4f05ba478716
11717,19:09:44,11,1997.0,19,Evening,43217eff-9024-44b4-8480-9e47e4c7bf0d
11718,13:45:02,4,2015.0,3,Midday,04eae5e1-ec36-49c5-85e5-fe374c4631c2
11719,22:48:27,4,2012.0,5,Evening,8962d785-8f94-4fd0-b1a2-d764c32664f6
11720,22:10:16,4,1994.0,9,Evening,4f7a41f9-9e69-4d60-80d5-9887b6232c0a
11721,02:21:47,7,2014.0,24,Late_Hours,5fab67a2-24df-49f1-a470-56a26f5f59ce
11722,21:42:02,6,2001.0,30,Evening,806196f8-a47d-4251-8966-0938d412ccd4
11723,21:17:53,3,2017.0,16,Evening,ef44d9e1-bb80-44f3-b733-ab4a1a1dc752
11724,21:53:28,6,2001.0,5,Evening,d13535b6-aedb-4540-b3a5-513965ea7498
11725,20:06:20,2,2019.0,4,Evening,781c6652-aabe-4695-bd29-80291ab00bc9
11726,22:17:58,12,2005.0,24,Evening,428076e5-97d7-43be-bf63-4910b4e6a9e0
11727,16:59:29,5,2000.0,6,Midday,94e40601-7807-4834-90c0-62b97d562d68
11728,07:17:53,12,2015.0,16,Morning,4e72f54d-23ae-488b-842d-e2832dcd5281
11729,18:30:04,7,2019.0,7,Evening,4349f95e-39d1-4b3d-ace0-dce73df71717
11730,08:35:48,10,2007.0,12,Morning,4a61eed2-47af-49a3-a814-443bacfc79ca
11731,22:58:34,8,1998.0,17,Evening,fe42c8a1-7bd0-48c0-87b5-1052927ebb72
11732,18:04:43,4,2002.0,17,Evening,98169e06-0b90-4e63-b51c-c226ec6ce757
11733,20:33:11,5,2016.0,4,Evening,34ffc92a-dbf0-457b-98bd-c2e48e2b57e2
11734,21:53:13,12,2010.0,23,Evening,5b740287-05cf-4921-8a9a-5f172be3746d
11735,12:20:01,1,2008.0,15,Midday,3295a53d-194e-4fe6-ab58-fc7411909ddf
11736,19:24:03,1,2001.0,6,Evening,9348e113-dfb2-462c-a0a0-e10416035b7c
11737,04:52:01,5,2011.0,4,Late_Hours,652f1bdd-bcf0-4b3f-ade0-f7cb15706c72
11738,20:03:44,10,2002.0,1,Evening,174eb8f8-6d80-410b-af25-86ffbee573e3
11739,22:24:31,1,2018.0,10,Evening,6e6c275f-e609-491b-bae4-14678be3dee6
11740,18:30:08,4,1998.0,24,Evening,a893f202-ebab-436b-bae0-4ec1f4ba521a
11741,18:03:44,7,2007.0,9,Evening,4a421a62-d3e3-4015-b3f3-b79411018a50
11742,19:34:52,1,1998.0,3,Evening,f0069417-4451-4ccf-8698-09be4340d27b
11743,06:12:34,12,2010.0,21,Morning,839c8f00-67b6-43ab-ab3e-ff01f4d94f98
11744,21:25:31,3,2018.0,24,Evening,ded921f8-95af-4d9a-ab3c-3f9372133028
11745,21:33:21,12,2003.0,10,Evening,9d18e451-ebc8-4fd2-a399-532144d8805a
11746,14:52:43,12,2020.0,3,Midday,9ef42737-5fdd-47af-a4ea-b1751d3b0a2f
11747,16:01:40,11,1997.0,7,Midday,e27c30c8-0cdc-4747-b8a5-da2ffe784931
11748,05:12:01,6,2005.0,16,Late_Hours,a87faa03-8eb1-42d4-9717-7e7278da835e
11749,18:51:17,8,2000.0,7,Evening,c8a64701-c1cb-4e60-b800-5b8902892e6a
11750,07:53:00,8,2019.0,21,Morning,0b36ad7b-890e-4af4-bcc5-d55a80da0761
11751,20:29:17,12,2002.0,2,Evening,05065896-0d98-4a13-a9c1-ab4ef849f714
11752,22:11:01,4,2019.0,26,Evening,a3448e4f-b86c-41cb-99c1-6f3646827e1a
11753,20:18:22,2,1998.0,7,Evening,bd92458f-e061-4e5d-b691-f09ae8676a38
11754,09:46:03,6,2004.0,2,Morning,184959b6-203b-4e99-b5cc-8bb0e20059b5
11755,12:15:50,3,1996.0,26,Midday,4e4d3c85-40cf-46ab-974e-7bb0667db818
11756,22:14:08,8,1993.0,20,Evening,a09fe8c7-5e6d-4a85-b48a-3ae002571112
11757,17:24:59,6,2006.0,14,Midday,b6d84a9e-9f65-4e57-ad5d-1f9f6dae480d
11758,22:31:43,10,2003.0,13,Evening,a06821c3-425a-4382-ad0a-5d26625ad157
11759,18:40:11,5,1998.0,10,Evening,31b9eeb8-82b4-4e3c-98b9-44ec5cc5c995
11760,14:47:19,11,2022.0,17,Midday,fda8b7b5-383b-4463-b57b-998231e4fb1a
11761,22:12:49,5,2022.0,15,Evening,0fb98c3d-edbd-4378-9885-88a287027281
11762,19:38:36,1,2019.0,21,Evening,8cff4c7b-5de1-418c-be07-926e0d383888
11763,21:24:08,12,2008.0,31,Evening,70c4021b-585e-4fd8-ab61-c356a041e543
11764,21:32:40,4,2006.0,2,Evening,238c802b-c6a0-4395-b32b-18181d0c7d40
11765,20:05:03,12,2021.0,8,Evening,73ff4ae6-685b-4bbe-ae71-5b706ead099b
11766,08:50:31,8,2017.0,5,Morning,20f18f8b-8ff7-4cbe-92ee-840ec5f16892
11767,23:43:56,9,2004.0,21,Evening,e452ca3e-e889-4953-8d18-439589199b4b
11768,22:23:13,8,2010.0,10,Evening,b0af212f-0a8a-400c-8b12-0e9f338e8933
11769,22:48:40,7,2005.0,23,Evening,efd7d5c1-b634-45bb-8843-b8cc83dd2dd8
11770,21:58:20,6,2014.0,26,Evening,9d96e210-9ddc-4f05-8c4d-7c8a3b5a240c
11771,15:07:35,7,2005.0,21,Midday,b305d735-d510-4c45-a339-46bbfae08378
11772,22:38:42,7,2015.0,3,Evening,51cfb5e9-4d5f-4a86-a527-4d5d8513cdba
11773,17:53:37,12,2006.0,22,Midday,deb9f56b-b7ec-49b4-8555-e7cf77bdd95f
11774,16:52:37,9,1994.0,27,Midday,500b3bd4-eb06-4c44-9f32-b0086eb8555f
11775,18:59:29,8,2015.0,7,Evening,2ccc75ab-c99e-43e4-b248-2adf3c12afb8
11776,18:34:18,2,2020.0,12,Evening,0246f527-6b36-4519-a54e-af6da59db7eb
11777,21:01:09,12,2014.0,1,Evening,75b9ef5c-a7b5-4016-bf17-fd4539170a87
11778,20:10:08,2,2020.0,19,Evening,97c5a131-9d03-4dda-9b64-d90820767924
11779,16:39:05,5,2018.0,1,Midday,114e90f1-72f8-45e7-a700-17ef817a10b7
11780,10:59:22,8,2017.0,4,Morning,1c838822-4bb8-44c0-9654-a9547fa64f29
11781,10:22:46,10,1999.0,5,Morning,0a60e643-2023-441e-9d69-85ed9436b112
11782,19:13:15,10,1995.0,28,Evening,8572e9e1-9165-4a45-82ae-edf5c09152bd
11783,21:56:01,12,2017.0,24,Evening,aede7935-39df-4348-b03f-3c9a25e953bf
11784,14:06:10,12,2017.0,18,Midday,309601f3-723a-457b-b7de-2ddc09baacdc
11785,13:20:40,9,2006.0,21,Midday,6e33a28f-e6a1-4ce6-a1c2-6c9b992ad713
11786,15:40:45,7,1995.0,19,Midday,41b9c571-e96e-464d-8049-e08b504bc5bb
11787,19:51:36,3,2021.0,29,Evening,a8df9b10-3fd5-4a3d-aef3-d634044ab7ef
11788,19:47:40,2,2001.0,17,Evening,778d1903-73e1-4bc1-9147-395d7c85a22e
11789,11:57:48,11,2002.0,3,Morning,36a80e6d-6495-4a63-a0ae-010dbd051aac
11790,05:32:27,6,2006.0,25,Late_Hours,d2122808-69c2-4ca7-b2f6-6f951e2a30a8
11791,19:28:08,8,2009.0,30,Evening,51c1e0c2-6a98-4ad6-8a2b-76b377a54a7f
11792,19:07:29,11,2002.0,6,Evening,8d5a0584-2714-4f09-b8c2-51d5d1c239be
11793,07:40:10,8,2019.0,2,Morning,9614a8be-1a21-4ce3-8c77-ec46af6fda18
11794,18:49:28,7,2009.0,23,Evening,587ad9f7-151f-46c8-bfbb-3a9d8b1728a4
11795,10:11:30,8,2007.0,20,Morning,2093de7f-acf4-41f0-bf0b-b72e06bc49a9
11796,11:37:25,12,2000.0,5,Morning,4194f4eb-b4ed-4ac1-abf6-7099ab35d843
11797,17:50:58,3,2022.0,22,Midday,b8dabc60-3bda-4f6d-8137-d3acbce1cd86
11798,20:54:49,8,1996.0,15,Evening,dc8c5340-2e99-4683-9791-19fc9afe7c4b
11799,18:54:01,8,2002.0,23,Evening,a0d426e6-14dc-49f4-b3b9-8c93c4545404
11800,12:46:11,10,2008.0,27,Midday,db2f5f8e-5af4-44b0-91f0-90ac8d69d689
11801,05:01:08,11,2012.0,16,Late_Hours,86246082-e3eb-4022-8f2a-85fbd3069b60
11802,10:18:58,9,1997.0,30,Morning,fb05d801-38b2-4cad-9fa5-f46b93e029bd
11803,18:35:47,10,2008.0,10,Evening,da29aaf7-bf04-48c8-baf3-4d2e12ee0cff
11804,09:06:44,12,1993.0,29,Morning,f5fb0575-1851-4c08-8135-ae5b20dfdb8f
11805,22:08:47,4,1997.0,13,Evening,5f579579-c981-4dfc-841d-6d3d681352ba
11806,17:09:25,3,2004.0,31,Midday,5485ef82-e784-41b5-8659-d1fed785d930
11807,21:15:35,10,2022.0,7,Evening,a7f9b8d9-c570-4721-b221-d902d84dc0f4
11808,19:06:24,6,2004.0,19,Evening,79f3f4b5-5094-4b53-9a3b-bba63b764faf
11809,14:27:02,4,1999.0,24,Midday,2f42c958-bf77-4307-acef-cd737299b2a4
11810,14:50:43,9,2001.0,7,Midday,894f3a1a-b4ba-49b7-87e9-dc085881b5d1
11811,10:41:28,5,2000.0,2,Morning,3d9a4c88-5de5-4c47-b253-f89028cdec78
11812,05:13:07,6,2016.0,15,Late_Hours,bb3cf7d8-ff65-4d6c-b18f-748dc6156e9a
11813,22:00:34,5,2015.0,9,Evening,76ccbe74-c7e6-4467-a10a-3d20ace2ecfc
11814,23:57:23,5,1998.0,22,Evening,4460673c-91c9-4401-9fc4-339df12a5753
11815,18:32:28,11,2010.0,19,Evening,8296ca9d-4303-4337-b949-68743c4b4e55
11816,23:27:33,9,2001.0,14,Evening,28795c12-20c1-4ea7-948e-4414b223b6ca
11817,20:16:37,9,1994.0,26,Evening,2b120efc-261c-4f84-8bbc-a5078220f4e8
11818,23:24:08,4,2001.0,26,Evening,f2bb38dc-7e2f-41ac-8c1e-390b4df103ff
11819,21:43:51,7,2009.0,31,Evening,bfdb1ee5-0aaf-49ba-8919-f6ebe82bf4c7
11820,11:26:43,7,2016.0,9,Morning,f1b6ca75-c5fc-4628-8d1f-3a6c5813c450
11821,19:39:14,1,2006.0,21,Evening,182b83e2-414a-40c8-9f0c-cbdfbb2271d3
11822,18:30:47,3,2012.0,7,Evening,111a7e68-c8b0-41f4-860a-78ad238ab00c
11823,21:39:05,2,2019.0,4,Evening,d2b9c1e2-263f-4cc6-9e53-2054602145d5
11824,22:39:23,7,2003.0,23,Evening,7fc43ff4-9d8f-48fa-b6e0-b3981c12f326
11825,21:41:27,10,2019.0,20,Evening,265e1b53-3092-481b-b8cf-3ad3706a60f4
11826,21:08:37,5,1998.0,14,Evening,bc5fe491-3be1-47ec-8e8f-0865345721bf
11827,21:37:44,12,2009.0,17,Evening,8bb7f6ce-18bb-49d6-8be8-e1b0be23488f
11828,21:41:08,12,2007.0,3,Evening,d8cba450-4c65-46f9-b3a6-6e4184a71fb5
11829,20:58:16,10,2012.0,1,Evening,647a8a4e-8589-4137-b553-2eec514f8461
11830,08:07:53,12,2014.0,14,Morning,2c7f56ec-b685-4cee-a9d6-25168e377e16
